id	name	brth_date	sex	mother_name
ID_009594	WERCULIS APOLINARIO SOARES	1978-10-16	M	FLADIA VIEIRA APOLINARIO
ID_003146	VALQUELINE MOREIRA SILVA	1981-04-15	F	SIVANI NOVAES MOREIRA
ID_003063	VANBASTEN PADILHA CAVALCANTI DAMASIO	1969-10-18	M	ACSSA DOS REIS BARBOSA CAVALCANTI
ID_001023	MAUREEN PEIXOTO AGUIAR	1992-11-15	F	LIZINETE DA CRUZ PEIXOTO
ID_002492	CLEIDIVANIA MEIRELES PILAR	1976-04-12	F	TENILE MUNIZ MEIRELES
ID_006958	NIUCILENE CARDOSO CAVALCANTE	1905-04-11	F	SILVANES FREITAS CARDOSO
ID_007863	PAULO MAIA BRITO	1982-02-16	M	LEONISE BELEM MAIA
ID_009025	ALDICEIA APARICIO GENTIL BRITES	1977-08-21	F	ADISLANE OLIVEIRA XAVIER GENTIL
ID_004287	MARCILIO OURIQUE BEIRAMAR	1968-02-24	M	NEID ANTUNES OURIQUE
ID_007364	ANDRIZIA TEIXEIRA MOREIRA	1905-10-19	F	ENEZILDA TAVEIRA TEIXEIRA
ID_002963	EDEVIRGE DA COSTA BERNARDES	1988-10-06	F	NADJAN MEDEIROS DA COSTA
ID_002588	JUSELINE CAVALCANTE DA CONCEICAO	1986-12-20	F	NORENA SILVEIRA CAVALCANTE
ID_002815	ISTELITA ESPINOSA FERNANDES	1934-11-28	F	DULCENEIDE BOAVENTURA ESPINOSA
ID_006995	EDEJANE VIEIRA VARELA	1984-07-01	F	SUZETH TEIXEIRA VIEIRA
ID_005860	DILAURA HIPOLITO CARDOSO	1973-12-16	F	DEJAIR VASCONCELOS HIPOLITO
ID_008694	THIERRY MAGALHAES DA LUZ	1911-04-25	M	DELCIDIA PORTELA MAGALHAES
ID_008075	ERAIDES CAMACHO FARIAS	2011-09-24	F	SONEIDE LANCASTRE CAMACHO
ID_007267	GEOVANDRO PINTO VARELA INFANTE	1963-11-20	M	NIUCE BELCHIOR DANTAS VARELA
ID_007064	NALDEMIR DA MATA NOGUEIRA	2002-07-15	M	AGLAIA PILAR DA MATA
ID_008352	ELNO CAMILO GOMES	1954-02-11	M	VARELIA NOVAIS CAMILO
ID_003895	JANDAIA FARIAS SANCHES	1952-05-09	F	SANTUZZA PEREIRA FARIAS
ID_006642	ATIE NEVES GOMES	2011-01-18	M	MARCILENI PINTO NEVES
ID_005627	CLARICIO PINTO DA PAZ	1967-01-23	M	RAIS RAMIRES PINTO
ID_006887	DIVALMA MAIA NOGUEIRA	1906-07-06	F	CLEACIR VIDAL MAIA
ID_004296	VALDETE APARICIO ILHA	1909-04-04	F	EDELZUITA AMORIM APARICIO
ID_000159	IGARA SUBTIL MELO	1956-10-02	F	NEFERTITI CARVALHO SUBTIL
ID_001156	KELLYANA MESQUITA	1981-06-27	F	DIMEA ZAGANELLI MESQUITA
ID_006721	VERLANDO SOUZA IBRAHIM	1983-01-02	M	LEONALVA DA CRUZ SOUZA
ID_009571	ERONE PINTO ARRUDA	1920-07-12	M	GILSENE ALVIM PINTO
ID_002248	MARGANI MOURA PARIS	1929-05-12	F	AURENI MORAES MOURA
ID_008622	JERFSON MEIRELES DAMASIO	1994-10-21	M	GENOEFA CARDOSO MEIRELES
ID_009680	SINANDRO SOUSA TELES	1995-08-07	M	MAFALDA SILVA SOUSA
ID_000363	LIDIANI MUNIZ SILVA	1915-07-01	F	SUMAIR SOUSA MUNIZ
ID_005664	TACI SOUSA TEIXEIRA	2016-09-23	F	RARENA ALENCASTRO SOUSA
ID_007268	KERLIS CASTRO CURADO	1978-11-27	F	NONICA JESUS CASTRO
ID_002234	EDINARA VILELA BOTELHO	2002-02-02	F	GLORACI APOLINARIO VILELA
ID_004490	EUARDO LANCASTRE MENDES	1971-05-19	M	FELISBINA MENDES LANCASTRE
ID_006724	VIVECA MAGALHAES VIEIRA	1927-03-21	F	NELIANE DIAS MAGALHAES
ID_000548	LAURIVANE DIAS HERNANDES	1937-08-10	F	DARIALVA BELCHIOR DIAS
ID_002988	EDINARIO BONFIM DRUMOND	1930-09-02	M	GRACIMERE JESUS BONFIM
ID_000830	CRISPIM DA ROSA SOUZA	1930-12-15	M	ALDACIRA CUNHA DA ROSA
ID_007846	LINDICELMA CARVALHO DA ROSA	1901-08-21	F	NERIAN CASTRO CARVALHO
ID_005876	LICIANO FARIAS SILVA	2003-09-13	M	ANDERLEI MARTINS FARIAS
ID_009755	JOCELIO MEIRELES RIBEIRO	1965-08-09	M	NIGERIA GONZAGA MEIRELES
ID_005253	ARINES VASCONCELOS FREITAS MOURA	1943-07-02	F	DULCIVANIA ALENCASTRO ALVES FREITAS
ID_009064	GENIVANDA MOURA SAMPAIO	1981-05-21	F	MIS DA MOTA MOURA
ID_007490	ALEXADRE FIGUEIREDO ORNELAS	1944-07-03	M	IUMARA TORRES FIGUEIREDO
ID_004360	CLAUDNEI ARRUDA SOUZA	1994-04-08	M	KATIANA CRESPO ARRUDA
ID_000032	ALCEMAR EVANGELISTA CAMACHO	1924-12-09	F	DANIQUELE ARAGAO EVANGELISTA
ID_009765	SANTIAGO SALES TEIXEIRA	1987-09-22	M	SUEMI BARRETO SALES
ID_002620	ARTENIZA BELCHIOR DOS REIS	1998-11-06	F	ERANICE DRUMOND BELCHIOR
ID_007892	CLEOMEDES BELEM CORDOBA	2019-06-27	M	EVERLLYN RIBEIRO BELEM
ID_004940	EDCASSIA GOMES MENDES	1975-09-14	F	ANIKELE GOMES GOMES
ID_003138	AMAILZA JAQUES VILELA	1988-03-15	F	MARGRIT DA LUZ JAQUES
ID_006949	SEALTIEL MORGADO DORNELES	1999-04-05	M	GIODETE AVILA MORGADO
ID_009429	GLAUDIANA GOMES DIAS	1975-02-23	F	LINDEJANE ALVES GOMES
ID_007014	JOAIS DORNELES BEIRAMAR	1966-02-20	M	RODINELIA BEIRAMAR DORNELES
ID_007783	RUBETANIA CONCEICAO SILVA	1959-03-16	F	WANILDA FREITAS CONCEICAO
ID_009201	EDILEUZA SOUSA QUARESMA	1902-08-05	F	WESLENE DA CONCEICAO SOUSA
ID_003062	CLIVES APOLINARIO CASTRO	2012-07-08	M	LURDIVINA GUIMARAES APOLINARIO
ID_009300	ANAEL BARBOSA CRESPO	2000-06-12	F	ROBERIA SILVA BARBOSA
ID_009834	VILLE BONFIM SILVA	1926-05-24	M	INGLIDES MOURA BONFIM
ID_002002	ELIZANILDE OURIQUE PEIXOTO	1999-09-22	F	GECILDA PERALTA OURIQUE
ID_006304	ARIDIO CHAVES CASTRO	2007-07-20	M	CRITINA XAVIER CHAVES
ID_005967	DENILTA MONTEIRO ANDRADE	2007-12-04	F	SANDRAMAR RAMOS MONTEIRO
ID_006822	JOSELIO SOUSA SALGUEIRO DA COSTA	2003-09-12	M	IDIANE ORNELAS SOUZA SALGUEIRO
ID_008345	FREDIRICO GOMES PERALTA	1918-08-12	M	JANDARAI FERREIRA GOMES
ID_001166	MARQUIA GONZAGA DIAS	1946-03-13	F	JOICINEIDE CARDOSO GONZAGA
ID_002124	ENOC PARIS AGOSTINHO	1958-09-22	M	ESTERLA MARQUES PARIS
ID_006945	FATIELE DOMINGUES NOBREGA	1990-11-22	F	GESSIVALDA CUNHA DOMINGUES
ID_003806	QUESLEI PAIVA ARRUDA	1913-09-04	M	FABRIANE LIMA PAIVA
ID_002531	WANDERLUCIA CARVALHO SANCHES	1988-10-27	F	CAMERINA CAVALCANTE CARVALHO
ID_005173	JOSELANDIO ASSIS DA PAZ	1984-04-17	M	MESSIANE AZAMBUJA ASSIS
ID_004904	DORIEL DA CONCEICAO MENEZES CONCEICAO	1934-12-10	M	EVANGELINA AGUIAR ESPINOSA MENEZES
ID_001708	SCHEILLA GODINHO	1903-03-02	F	KAITY MENDES GODINHO
ID_001515	DEIGMAR AVILA RESENDE	1976-02-22	F	JEFICA CARVALHO AVILA
ID_006032	DORVANE PERES AZAMBUJA	1900-12-01	M	JOSIMARI GUEDES PERES
ID_000353	MISMARIA SILVA VILELA BELEM	1971-08-18	F	JURACILDA ANDRADE SALGADO VILELA
ID_001427	LAUDISIA FARIAS GERALDES	1910-06-20	F	LUMARA VARGAS FARIAS
ID_005453	VERDI NOGUEIRA CUSTODIO	1946-02-14	M	TANARA SOUSA NOGUEIRA
ID_009023	CHARDSON GASPAR PARAISO	1913-01-23	M	HIROKO CORTES GASPAR
ID_003165	EDMUDO MARTINS MARTINS	1986-07-14	M	KETILLA PEIXOTO MARTINS
ID_009712	GILENILDO CASTRO FREITAS	1982-02-11	M	DACIRA BERNARDES CASTRO
ID_006415	RIUMA JESUS BITTENCOURT	1997-12-26	M	ANALAURA GOMES JESUS
ID_001824	ALEXANDROS RODRIGUES SOUSA	1951-11-04	M	JANECLEIDE GOIS RODRIGUES
ID_002250	DIGENAL GIL GENTIL	1953-09-21	M	CLEICI DANTAS GIL
ID_003705	JEANDERSSON RAMOS RAMOS	1926-10-09	M	JAISLENE SILVA RAMOS
ID_005710	ROMAS MEDEIROS COSTA	1949-06-10	M	ROSIDELMA DIAS MEDEIROS
ID_003671	LOSEANE DA ROSA CALIXTO	1998-12-21	F	BERENICIA MESQUITA DA ROSA
ID_005973	ANDRIEDSON SANTOS RIBEIRO	2002-11-10	M	ARGIA BONFIM SANTOS
ID_005184	DIVANILTON ALEGRIA SILVA	1962-04-05	M	DERLINE TEIXEIRA ALEGRIA
ID_007183	ELICANDRA MORAIS	1919-01-17	F	WALQUIRA BOAVENTURA MORAIS
ID_002081	ISVAN CUNHA	1915-07-18	M	JACEARA NEVES CUNHA
ID_009904	RONICLEIDE BAPTISTA RIBEIRO	2006-12-20	F	ZAIR DOS REIS BAPTISTA
ID_002536	LINDIMAR DUARTE XISCO	1958-03-22	F	IODETE SOUZA DUARTE
ID_006473	VILMON LACERDA DA PAZ	1915-09-03	M	EMILENI CUNHA LACERDA
ID_003603	KARISTON PAIVA FERNANDES FOGACA	1924-02-06	M	JOCENILDA SILVA REBELO FERNANDES
ID_005743	WILAMS BITTENCOURT NOGUEIRA	1990-04-22	M	ISNARA BONFIM BITTENCOURT
ID_006853	DUCIANE SANTANA MOURA SILVA	1989-08-12	F	ERIVANIA LESSA PERALTA MOURA
ID_003214	ROSITO SOUZA CARVALHO	1967-12-18	M	QUINTINA FRUTUOSO SOUZA
ID_003567	WERBSON MUNIZ MUNIZ	1995-08-03	M	LUTIENE MARTINS MUNIZ
ID_009900	VALDENILSON CAMACHO SALES	1979-07-19	M	MARVIA CAPELO CAMACHO
ID_004512	MARIQUELE LESSA CORTE REAL	1972-02-06	F	TACIELLE SANCHES LESSA
ID_003749	DENIS ANDRADE TORRES	2006-12-25	F	JESSIQUELE SILVEIRA ANDRADE
ID_000012	VANILIO DIAS PARIS	1911-08-16	M	MARICIANE LEIRIA DIAS
ID_006823	SANTILINA PORTELA FERNANDES	1983-08-24	F	TRICIANE BARRETO PORTELA
ID_003072	ALRENIR MESQUITA BERNARDES	1984-02-15	F	GRESSI SALAZAR MESQUITA
ID_007778	JULINEIA GASPAR VIEIRA MENEZES	1945-09-11	F	NAGNA RODRIGUES MARINHO VIEIRA
ID_002428	KUIZ HIPOLITO CURADO	1992-09-16	M	EUFLAUSINA BAPTISTA HIPOLITO
ID_000716	CEDILEIA SILVA PEREIRA	1963-10-19	F	ANDREE MENDES SILVA
ID_006860	IONATAN FARIAS CARVALHO	1960-01-13	M	ARICELIA BOTELHO FARIAS
ID_007570	GUACIARA VASCONCELOS ALBUQUERQUE	1921-07-10	F	SILVANET MOURA VASCONCELOS
ID_001757	STEFERSON FERNANDES DA ROCHA ARAUJO	1998-08-07	M	DARLINI ASSIS LANCASTRE DA ROCHA
ID_009522	VERAILTON NOVAIS	1960-01-13	M	KILIAN DAS NEVES NOVAIS
ID_007858	JANDIRENE GOMES SOUSA PACHECO	1910-02-07	F	SILZIA MENDES DA MATA SOUSA
ID_002842	TUDI DIAS RAMOS	2015-03-07	M	ERMILIA TEIXEIRA DIAS
ID_001051	DOGLAS COUTINHO SILVA	1916-12-18	M	JOSEMIRIA GONZAGA COUTINHO
ID_001937	DOMELICE CORTES OURIQUE PACHECO	1930-10-20	F	ELEZABETE SUBTIL CALDEIRA OURIQUE
ID_002330	CLAUDIRO DA CUNHA DAS NEVES	1947-07-06	M	EDMEIA INFANTE DA CUNHA
ID_009404	GENISE GOIS PIRES	1958-07-23	F	REINICE FRUTUOSO GOIS
ID_001464	UNALDO ROCHA SOUZA	1929-09-27	M	IRENE BELCHIOR ROCHA
ID_000989	ROGILENE FURTADO ALBUQUERQUE	1987-02-05	F	KARIANE GOMES FURTADO
ID_001953	BEMJAMIM SILVA SILVA	1988-02-14	M	JUDILEIDE SOUSA SILVA
ID_008943	CONDE AGOSTINHO BARBOSA	1953-06-18	M	NAMIR INFANTE AGOSTINHO
ID_008748	NEORALDO GIL TEIXEIRA	1972-09-15	M	VALECIA RIBEIRO GIL
ID_002524	DAIONARA APOLINARIO PADILHA	1986-05-04	F	DARCIANE NASCIMENTO APOLINARIO
ID_000417	CLEUSILENE FERNANDES NEVES	1953-05-27	F	AUZINEIDE SOUSA FERNANDES
ID_004798	NAGILENE CAETANO VIANA	1995-07-07	F	CLEMARA SALGADO CAETANO
ID_000970	BERNADETA SALGADO JESUS	1985-04-26	F	CINTILA FOGACA SALGADO
ID_004824	EDVANDRO VILELA LOPES	2008-12-07	M	DJULIA DIAS VILELA
ID_004437	EDMAIRA MENDES EVANGELISTA	1915-03-05	F	ALCIDENE DINIS MENDES
ID_009391	JOSIENI MENDES APOLINARIO	1952-11-26	F	EDILENIA SOARES MENDES
ID_004635	RONDINEI PEIXOTO GUTERRES	2007-01-26	M	ALVANISIA GALVAO PEIXOTO
ID_009658	ALCIONE GONZAGA MOREIRA	1941-06-06	F	CASSIELI CARDOSO GONZAGA
ID_001562	WERBERTE TEIXEIRA SOUSA RAMOS	2008-04-20	M	AURELITA COSTA DAMASIO SOUSA
ID_008537	CLEIVONE DA PAZ DAS NEVES	1964-09-12	F	GRACICLEIDE CAPELO DA PAZ
ID_000728	ELIANDESON RIBEIRO AVILA	1908-03-21	M	TAMARIA AGOSTINHO RIBEIRO
ID_005667	FENICIA SOUZA CALIXTO	1962-04-20	F	GRACINA RAMOS SOUZA
ID_009055	CLEIDILSON TRINDADE JAQUES	1989-03-23	M	JECINEIDE FLORES TRINDADE
ID_000283	TEOTONIA ALBUQUERQUE VARGAS	1931-01-28	F	LAISSI CAMACHO ALBUQUERQUE
ID_008274	OSVANETE NOVAES LANCASTRE	1906-08-10	F	DORIANE TAVARES NOVAES
ID_009255	TANA SILVA PACHECO	1982-02-04	F	WALDELIA APOLINARIO SILVA
ID_009237	GUTERMAN VEIGA ARAUJO	1952-01-22	M	FRANCISMARE JESUS VEIGA
ID_008964	LILIEL TELES SILVA	1995-10-20	F	MIRAILDE SILVA TELES
ID_004332	THALLYA GUIMARAES	1978-02-07	F	JANAIS ORNELAS GUIMARAES
ID_007016	WEDIA FURTADO SANTANA	1932-03-16	F	LAURENTINA GONZAGA FURTADO
ID_009070	JOIMARA MENDES RODRIGUES	1912-04-06	F	MICHERLENE SOUSA MENDES
ID_001642	MARISANTA VASQUES MOURA	2009-02-21	F	EUCIENE PIRES VASQUES
ID_009588	JOSSINETE FREITAS JORDAO ALEGRIA	1934-04-16	F	LUZICLEIDE GASPAR HILARIO JORDAO
ID_001455	ARCEBIADES GOMES	1970-05-26	M	CAMILIANE CURADO GOMES
ID_003763	EVAILDE ESCOBAR AMORIM	1983-02-05	M	LUDINARA GERALDES ESCOBAR
ID_001950	GEICIANA DA MOTA GONCALVES	2003-08-06	F	SHEINE CORTES DA MOTA
ID_000652	CERINA MARINHO PADILHA	1934-06-26	F	ARMINA SOUZA MARINHO
ID_001991	AURIANA CONCEICAO CALDEIRA VASCONCELOS	1998-02-15	F	ANELANDIA PERES FREITAS CALDEIRA
ID_007253	MARICELSO JESUS PEREIRA	1940-03-10	M	MABIA SOUZA JESUS
ID_009778	VALNECI DINIS ALMADA	1987-09-02	M	ROBERTA LESSA DINIS
ID_005246	GILCELLE GOULART MONTEIRO VASQUES	1905-04-22	F	ISAO PERES FARIAS MONTEIRO
ID_005314	IADIA ALMEIDA ALVIM	1913-12-11	F	CORA HIPOLITO ALMEIDA
ID_002978	ATANIO FOGACA INFANTE	1928-05-26	M	MARIEL MESQUITA FOGACA
ID_007535	MARCU RODRIGUES CAVALCANTE ASSUNCAO	2011-07-12	M	MILLIANE ALEGRIA ESTEVES CAVALCANTE
ID_000683	ISOUDA LEIRIA BITTENCOURT	2007-01-11	F	IVY ARAUJO LEIRIA
ID_005578	FELINTO INFANTE PAIVA	1986-11-28	M	AURELINA CONCEICAO INFANTE
ID_009089	ROQUES DA COSTA VEIGA	2011-10-11	M	EMILIAN NUNES DA COSTA
ID_005434	SABINI CALIXTO BEIRAMAR	1940-04-16	F	GILCIRLENE VASCONCELOS CALIXTO
ID_002725	CLEISE SILVA SANTOS	1999-11-25	M	LUANDRIA SALGUEIRO SILVA
ID_007827	JAUANE PORTELA ALENCASTRO	1976-12-27	F	CRISTINIANE ZAGALO PORTELA
ID_009685	ANELISI VIDAL ESPINOSA	1969-12-06	F	ALDICLEIDE BONFIM VIDAL
ID_002169	EDVARDO QUEIROZ RAMOS	1994-05-17	M	ARIADENI ALMEIDA QUEIROZ
ID_003835	KATILCE SOUSA SALAZAR	1941-08-07	F	ISAURINA ALVES SOUSA
ID_004211	OCELIA GOULART CHAVES	1942-07-05	F	GLEICI SOUSA GOULART
ID_003952	ANAMIRA SOUSA EVANGELISTA	1921-12-17	F	SUPRIANA ESCOBAR SOUSA
ID_005934	APOLONIA SUBTIL FARIAS	2001-09-13	F	MARIRLENE ALBUQUERQUE SUBTIL
ID_006935	ALCIONIRA JESUS ZANETTE VASQUES	1988-12-14	F	FLAVIELE FERNANDES RESENDE ZANETTE
ID_007993	FRANCISCARLOS MELO AVILA	1955-03-22	M	TARLANE FARIAS MELO
ID_006123	GISLANI NOVAIS APOLINARIO	1921-12-05	F	MILCILENE SOUSA NOVAIS
ID_001332	DORALDINA OLIVEIRA DINIS	1944-12-28	F	LUCINETI SUBTIL OLIVEIRA
ID_001573	JULITE FIGUEIROA FREITAS	1950-02-02	M	ROMANI PACHECO FIGUEIROA
ID_000587	RILDETE ORNELAS NUNES	1960-04-26	F	WIRAJANE SOUSA ORNELAS
ID_003994	ADESIA MARTINS CONCEICAO	1946-08-01	F	TAIRENE SOUSA MARTINS
ID_009529	VALCIR FERNANDES VIANA	1928-03-09	M	ELOA GONCALVES FERNANDES
ID_005317	EDILAZARO CARDOSO MEIRELES	2008-11-25	M	EDIDA SALES CARDOSO
ID_006154	NEIMIAS GUIMARAES ANDRADE	1964-10-24	M	SUZARA DAMASIO GUIMARAES
ID_005054	FARIDE TEIXEIRA FLORES	1975-05-16	F	RUBIELE MORAES TEIXEIRA
ID_006005	ADERLINDO BELEM MENEZES	2006-11-19	M	CLEICINARA GOMES BELEM
ID_002121	ESTEVERSON SOARES NOGUEIRA	1968-02-11	M	ELITA SOUSA SOARES
ID_001966	NALDIRA CAVALCANTE MOURA RIBEIRO	1944-07-22	F	ROCIANE CASTRO SALES MOURA
ID_004405	JOSEANDRO VASQUES RESENDE	1928-11-02	M	QUELINE ANDRADE VASQUES
ID_006608	EUDICLEIA APARICIO NUNES	1910-10-06	F	OZENILDE ASSUNCAO APARICIO
ID_004336	DEVIDSON CAVALCANTI BARRETO GODINHO	2019-09-27	M	NORMACI BELCHIOR ALBUQUERQUE BARRETO
ID_007283	GERAILTON QUARTEIRA MENEZES	2000-10-07	M	LEUNILDA MUNIZ QUARTEIRA
ID_003831	ROSEVELT MEIRELES FERREIRA	2002-01-14	M	FRANCISLE AZAMBUJA MEIRELES
ID_001554	ZALOAR SOUSA GOULART	2005-06-15	M	GEIDE PEREIRA SOUSA
ID_002123	LEMILDA SILVA ESCOBAR	2016-03-28	F	NILZANIA EVANGELISTA SILVA
ID_000809	ELIDIEL VIEIRA MARTINS	1957-01-06	M	CITONIA CALDEIRA VIEIRA
ID_006262	IRIVAL FARIAS FELIX FRUTUOSO	1904-05-08	M	TAISA BARROS GOUVEIA FELIX
ID_005435	SEUMA ZANETTE ARAGAO	2005-08-11	F	GLEICIENE MALDONADO ZANETTE
ID_006060	ALDORI JORDAO TORRES	1994-11-14	M	CRICIANA BERNARDES JORDAO
ID_002050	NORVALDO SOUSA MONTEIRO BAPTISTA	1982-08-26	M	ALLAN PARAISO DUARTE MONTEIRO
ID_006024	SOLANJO SILVA FLORES	1901-05-12	M	ASSIMA NEVES SILVA
ID_004177	POLIANA NOGUEIRA FIGUEIREDO	1977-04-16	F	JOECIANE EVANGELISTA NOGUEIRA
ID_001374	DELMER ANTUNES	1939-08-21	M	EDILENE RAMOS ANTUNES
ID_000623	RAIDAN CORDOBA SALGUEIRO	1926-01-22	M	SIMEIA GUEDES CORDOBA
ID_005718	IRVA SOUZA BITTENCOURT DA CONCEICAO	2016-11-05	F	REGINEA SOUZA CONCEICAO BITTENCOURT
ID_008821	TETSU HERNANDES VIEIRA	1950-08-27	M	WANA SILVA HERNANDES
ID_003229	ZIRMA SALES FERRARI	1999-09-17	F	DINARCI RODRIGUES SALES
ID_000825	JULIEFERSON ARAUJO GIL	1957-01-22	M	LEJANE GERALDES ARAUJO
ID_006511	MIKIO SOUZA GOMES	1956-04-28	M	GERLANE PEIXOTO SOUZA
ID_006189	AGLEICE VARGAS MALDONADO	1932-08-01	F	DANIMARA MELO VARGAS
ID_001644	TANDY DA LUZ VIEIRA	1905-02-22	M	JANESCA FIGUEIROA DA LUZ
ID_006388	MARLENES MENDES	2008-06-07	F	MAXIMILA SOUZA MENDES
ID_005367	ESTEVINO ZAGANELLI CARVALHO	1915-07-09	M	SEVELINA IBRAHIM ZAGANELLI
ID_008636	ODAIA DA ROSA MARTINS PARAISO	1962-01-01	F	LOVANIA BONFIM RESENDE MARTINS
ID_006647	NIMIA SALES ASSIS	1901-01-11	F	VALDEILDA CONCEICAO SALES
ID_001967	ODELCIO RIBEIRO DA CONCEICAO CASTRO	1996-08-25	M	JUSIARA CRESPO APARICIO DA CONCEICAO
ID_004475	GEISIAN CARDOSO HERNANDES	1912-03-13	M	RONIELA VEIGA CARDOSO
ID_004037	DEUSDEDI SOUZA MALDONADO	1912-08-01	M	GRAZIELA MONTEIRO SOUZA
ID_004440	ENANDES MOREIRA DA CUNHA	1968-02-15	M	ROSICLEIA BARROS MOREIRA
ID_008860	RENERSON PIRES OLIVEIRA	2019-09-15	M	SALET JORDAO PIRES
ID_000058	JOCIANO NASCIMENTO ESCOBAR	1917-04-14	M	ROSICLEIDE BELCHIOR NASCIMENTO
ID_006633	ARICELIO GUIMARAES OLIVEIRA	1989-02-19	M	TUAINE ARAGAO GUIMARAES
ID_006291	OUDAIR SILVA RIBEIRO	1929-01-12	F	EDILENI MAIA SILVA
ID_000221	FREDIANO CALIXTO MARQUES	1944-04-21	M	EDNEUDA EVANGELISTA CALIXTO
ID_001613	CANTIDIA MELLO BAPTISTA	1905-06-03	F	AURISLENE BARBOSA MELLO
ID_005910	VALNIDO VILELA RAMOS	1982-01-28	M	CILDA VASCONCELOS VILELA
ID_009922	VALLERY SALGUEIRO SOUSA	1923-07-06	F	PRICILIANA VARGAS SALGUEIRO
ID_003227	DARLA TEIXEIRA CALDEIRA	1937-09-25	M	MIRARI PIRES TEIXEIRA
ID_007239	MELISSIA DANTAS AGOSTINHO	1936-12-11	F	LUCIVANDIA RAMOS DANTAS
ID_007263	LUCIMARCO MENEZES VEIGA	1990-12-12	M	LANUCE VASCONCELOS MENEZES
ID_002047	CAROLANI AMORIM DIAS DAMASIO	1915-07-27	F	MUSA DA CONCEICAO CAETANO DIAS
ID_001044	YORRAN CORTES CUSTODIO	1949-07-16	M	CELUCIA SOUSA CORTES
ID_007543	RICAEL MORAES NOBREGA	1967-10-11	M	CLAUDILENA MORAIS MORAES
ID_006580	GETULINO AVILA DUARTE	1907-10-24	M	ROCINEIDE LACERDA AVILA
ID_007380	FRANCISVAL MENDES MAGALHAES	1970-11-24	M	ANATIVIDADE FREITAS MENDES
ID_004313	JUNILDE DA ROCHA CAETANO	1979-12-28	F	GERISA SILVA DA ROCHA
ID_009832	OSEAS FIGUEIREDO ALBUQUERQUE	1914-04-08	M	ALMITA QUARTEIRA FIGUEIREDO
ID_008356	WASCHINGTON SANCHES PORTELA	1952-11-01	M	ANDRECIA SILVA SANCHES
ID_000183	ORZELINA FRUTUOSO HIPOLITO	1918-03-25	F	DEUCIVANIA MENEZES FRUTUOSO
ID_001200	EDILARA MODESTO SOUZA CHAVES	1967-07-04	F	MARSILENE SILVA VASQUES SOUZA
ID_009346	SIDCLAY DA CONCEICAO NOVAES	2005-05-15	M	JOSCILEIA LEIRIA DA CONCEICAO
ID_004317	REGENIA PEREIRA CAMPOS	1981-11-18	F	ANAIANE EVANGELISTA PEREIRA
ID_009157	ELEAZAR GOULART	1984-08-10	M	AISLANA GALVAO GOULART
ID_003785	CLEOBALDO MELLO MESQUITA	1938-12-17	M	ADELIMAR PIRES MELLO
ID_004763	JESSIELE PARIS DINIS	1982-10-23	F	ANABELL DA ROCHA PARIS
ID_005359	JEU MORAIS BARBOSA SALES	2010-04-22	M	DELZINETE TAVEIRA GONCALVES BARBOSA
ID_008278	VANETI CAMACHO AMORIM	1992-11-21	F	DONITA MUNIZ CAMACHO
ID_000549	LUDILAINE FERNANDES SILVA CALIXTO	1908-02-13	F	JADNA FOGACA DA ROCHA SILVA
ID_002527	KENAS SOUZA CORDOBA	1952-01-07	M	ADENUZIA MOURA SOUZA
ID_008534	GIGLIOLA BRITES RESENDE	1902-08-06	F	SELANIRA PEREIRA BRITES
ID_003771	JEMIMA ASSIS PEIXOTO	2014-05-13	F	GIGIANE LANCASTRE ASSIS
ID_000850	KAYLLANE FURTADO GIL	2007-01-25	F	LOENA CAMPOS FURTADO
ID_002903	ANATIVO IBRAHIM GODINHO	1920-10-20	M	IZANILDA IBRAHIM
ID_006592	JOESSE NOGUEIRA GOMES	1995-09-01	F	JAMIRIS VELOSO NOGUEIRA
ID_005717	ANIVEA ARAUJO MONTEIRO	1939-05-23	F	DILAURA MODESTO ARAUJO
ID_000980	VERTON TORRES NOVAES	1959-09-21	M	ITAMARA PEIXOTO TORRES
ID_003462	JECKISON SANCHES GODINHO	1909-04-19	M	DELIANE NOGUEIRA SANCHES
ID_004759	MERIVALDA ORNELAS GOMES	1970-03-24	F	GLAURA CALDEIRA ORNELAS
ID_005040	MICHELANE MOREIRA ESCOBAR	2000-06-25	F	ANIZABETE APOLINARIO MOREIRA
ID_007554	IDELMA GOIS MAGALHAES	1929-11-24	F	AGUINETE CARDOSO GOIS
ID_000986	FILOMENO MENEZES CORTES	1951-10-26	M	ERICINA ESPINOSA MENEZES
ID_004365	IDERLI MENDES ZANETTE	1976-08-01	M	VANDRLEI SANCHES MENDES
ID_001591	CLERCIA ORNELAS PORTO	1926-07-15	F	SINAIA MARTINS ORNELAS
ID_001400	ENIDIA FARIAS PEREIRA NEVES	1914-08-08	F	IDENIZIA ESTEVES SALAZAR PEREIRA
ID_006653	NIUCILENE ALMADA SILVA SIQUEIRA	1968-02-15	F	ELIOMARIA MEDEIROS AZAMBUJA SILVA
ID_005391	KEVERSON GOULART MOREIRA	1992-11-20	M	GEOMAR MENDES GOULART
ID_002913	RONESON SILVA BONFIM SALGADO	1914-07-21	M	RITALINE PARAISO BONFIM
ID_009575	NEURENE JESUS NASCIMENTO	2015-02-12	F	VAGNETE LACERDA JESUS
ID_005731	ROVILSO MARTINS BARROS	1930-06-11	M	CAPRICE ROCHA MARTINS
